문화재명,시군구명,종목,경도,위도,대표이미지
장흥 장천재 태고송,장흥군,시도기념물,126.928373222933,34.5458017121462,http://www.cha.go.kr/unisearch/images/no_image.gif
화순 쌍봉사,화순군,시도기념물,127.060560463823,34.8880178476259,http://www.cha.go.kr/unisearch/images/no_image.gif
해남 옥천 고분군,해남군,시도기념물,126.6733398327,34.5693846834224,http://www.cha.go.kr/unisearch/images/monument/2019052021565600.jpg
옥과성황당목조신상,곡성군,시도민속문화재,127.1338433,35.2758669,http://www.cha.go.kr/unisearch/images/folklore_material/1658345.jpg
영암월곡리전씨고택,영암군,시도민속문화재,126.652228895815,34.7767725865255,http://www.cha.go.kr/unisearch/images/folklore_material/1658346.jpg
영광연안김씨가,영광군,시도민속문화재,126.4743172,35.2408532,http://www.cha.go.kr/unisearch/images/no_image.gif
담양고재선가옥,담양군,시도민속문화재,127.02033181295,35.2380506910484,http://www.cha.go.kr/unisearch/images/folklore_material/1658347.jpg
장흥 죽헌 고택,장흥군,시도민속문화재,126.949848020615,34.5487967694614,http://www.cha.go.kr/unisearch/images/folklore_material/1658349.jpg
장흥위성탁가옥,장흥군,시도민속문화재,126.9396677,34.5490313,http://www.cha.go.kr/unisearch/images/folklore_material/1658353.jpg
해남정명식가옥,해남군,시도민속문화재,126.43701468592,34.5849386048099,http://www.cha.go.kr/unisearch/images/folklore_material/1658355.jpg
나주홍기창가옥,나주시,시도민속문화재,126.823328562118,34.9988073729499,http://www.cha.go.kr/unisearch/images/folklore_material/1658357.jpg
나주홍기종가옥,나주시,시도민속문화재,126.823137078594,34.9795372065345,http://www.cha.go.kr/unisearch/images/folklore_material/1658359.jpg
나주김효병가옥,나주시,시도민속문화재,126.630249319934,34.9611056833224,http://www.cha.go.kr/unisearch/images/folklore_material/1658361.jpg
무안정득수가옥,무안군,시도민속문화재,126.4782287,34.9888141,http://www.cha.go.kr/unisearch/images/no_image.gif
무안박봉기가옥,무안군,시도민속문화재,126.4512646,35.0142723,http://www.cha.go.kr/unisearch/images/folklore_material/1658363.jpg
영암현종식가옥,영암군,시도민속문화재,126.621606563675,34.6984669695401,http://www.cha.go.kr/unisearch/images/folklore_material/1658365.jpg
보성이종선가옥,보성군,시도민속문화재,127.032590771539,34.7401246420157,http://www.cha.go.kr/unisearch/images/folklore_material/1658367.jpg
영암집영재,영암군,시도민속문화재,126.534041007077,34.7626057919679,http://www.cha.go.kr/unisearch/images/folklore_material/1658368.jpg
쌍계사지장승,영암군,시도민속문화재,126.799757799793,34.8390782722645,http://www.cha.go.kr/unisearch/images/folklore_material/1658373.jpg
영암죽정리국장승,영암군,시도민속문화재,126.643493810842,34.7625068301918,http://www.cha.go.kr/unisearch/images/folklore_material/1658375.jpg
영암소전머리황장승,영암군,시도민속문화재,126.634090161389,34.7607580878803,http://www.cha.go.kr/unisearch/images/folklore_material/1658376.jpg
